SSN Prefix,Years Issued
452-74-####,1961-unknown
452-75-####,1985-unknown
452-76-####,1962-unknown
452-77-####,1986-unknown
452-78-####,1963-unknown
452-79-####,1986-unknown
452-80-####,1963-unknown
452-81-####,1987-unknown
452-82-####,1964-unknown
452-83-####,1987-unknown
452-84-####,1964-unknown
452-85-####,1987-unknown
452-86-####,1965-unknown
452-87-####,1987-unknown
452-88-####,1965-unknown
452-89-####,1987-unknown
452-90-####,1966-unknown
452-91-####,1987-unknown
452-92-####,1966-unknown
452-93-####,1988-unknown
452-94-####,1967-unknown
452-95-####,1988-unknown
452-96-####,1967-unknown
452-97-####,1988-unknown
452-98-####,1968-unknown
452-99-####,1988-unknown
453-01-####,1936-1950
453-02-####,1969-unknown
453-03-####,1936-1950
453-04-####,1969-unknown
453-05-####,1936-1950
453-06-####,1970-unknown
453-07-####,1936-1950
453-08-####,1970-unknown
453-09-####,1936-1950
453-10-####,1936-1950
453-11-####,1971-unknown
453-12-####,1936-1950
453-13-####,1971-unknown
453-14-####,1936-1950
453-15-####,1972-unknown
453-16-####,1936-1950
453-17-####,1973-unknown
453-18-####,1936-1950
453-19-####,1973-unknown
453-20-####,1936-1950
453-21-####,1973-unknown
453-22-####,1936-1950
453-23-####,1973-unknown
453-24-####,1936-1950
453-25-####,1974-unknown
453-26-####,1936-1950
453-27-####,1974-unknown
453-28-####,1936-1950
453-29-####,1974-unknown
453-30-####,1936-1950
453-31-####,1975-unknown
453-32-####,1936-1950
453-33-####,1975-unknown
453-34-####,1936-1950
453-35-####,1976-unknown
453-36-####,1936-1950
453-37-####,1976-unknown
453-38-####,1936-1950
453-39-####,1976-unknown
453-40-####,1936-1950
453-41-####,1977-unknown
453-42-####,1936-1950
453-43-####,1978-unknown
453-44-####,1936-1950
453-45-####,1979-unknown
453-46-####,1936-1950
453-47-####,1979-unknown
453-48-####,1936-1950
453-49-####,1980-unknown
453-50-####,1936-1950
453-51-####,1980-unknown
453-52-####,1936-1950
453-53-####,1981-unknown
453-54-####,1951-1952
453-55-####,1981-unknown
453-56-####,1953-unknown
453-57-####,1982-unknown
453-58-####,1954-unknown
453-59-####,1983-unknown
453-60-####,1955-unknown
453-61-####,1983-unknown
453-62-####,1955-unknown
453-63-####,1983-unknown
453-64-####,1956-unknown
453-65-####,1983-unknown
453-66-####,1957-unknown
453-67-####,1984-unknown
453-68-####,1958-unknown
453-69-####,1984-unknown
453-70-####,1959-unknown
453-71-####,1985-unknown
453-72-####,1960-unknown
453-73-####,1985-unknown
453-74-####,1961-unknown
453-75-####,1986-unknown
453-76-####,1962-unknown
453-77-####,1986-unknown
453-78-####,1963-unknown
453-79-####,1986-unknown
453-80-####,1963-unknown
453-81-####,1987-unknown
453-82-####,1964-unknown
453-83-####,1987-unknown
453-84-####,1964-unknown
453-85-####,1987-unknown
453-86-####,1965-unknown
453-87-####,1987-unknown
453-88-####,1965-unknown
453-89-####,1987-unknown
453-90-####,1966-unknown
453-91-####,1987-unknown
