SSN Prefix,Years Issued
273-86-####,1987-unknown
273-88-####,1988-unknown
273-90-####,1989-1992
273-92-####,1989-1992
273-94-####,1989-1992
273-96-####,1993-unknown
273-98-####,1995-unknown
274-01-####,1936-1950
274-02-####,1997-1998
274-03-####,1936-1950
274-04-####,1999-unknown
274-05-####,1936-1950
274-06-####,2000-2001
274-07-####,1936-1950
274-08-####,2003-2005
274-09-####,1936-1950
274-10-####,1936-1950
274-11-####,2005-2007
274-12-####,1936-1950
274-13-####,2007-2009
274-14-####,1936-1950
274-15-####,2009-2011
274-16-####,1936-1950
274-17-####,2011-unknown
274-18-####,1936-1950
274-20-####,1936-1950
274-22-####,1936-1950
274-24-####,1936-1950
274-26-####,1936-1950
274-28-####,1936-1950
274-30-####,1951-unknown
274-32-####,1952-1953
274-34-####,1954-1955
274-36-####,1956-1957
274-38-####,1958-1960
274-40-####,1961-1962
274-42-####,1963-unknown
274-44-####,1963-unknown
274-46-####,1964-unknown
274-48-####,1965-unknown
274-50-####,1965-unknown
274-52-####,1966-1967
274-54-####,1968-1969
274-56-####,1970-unknown
274-58-####,1971-unknown
274-60-####,1972-unknown
274-62-####,1973-unknown
274-64-####,1973-unknown
274-66-####,1974-unknown
274-68-####,1975-unknown
274-70-####,1976-unknown
274-72-####,1977-unknown
274-74-####,1978-1979
274-76-####,1980-unknown
274-78-####,1981-1982
274-80-####,1983-unknown
274-82-####,1984-unknown
274-84-####,1985-1986
274-86-####,1987-unknown
274-88-####,1988-unknown
274-90-####,1989-1992
274-92-####,1989-1992
274-94-####,1989-1992
274-96-####,1993-unknown
274-98-####,1994-unknown
275-01-####,1936-1950
275-02-####,1997-1998
275-03-####,1936-1950
275-04-####,1999-unknown
275-05-####,1936-1950
275-06-####,2001-2003
275-07-####,1936-1950
275-08-####,2003-2005
275-09-####,1936-1950
275-10-####,1936-1950
275-11-####,2005-2007
275-12-####,1936-1950
275-13-####,2007-2009
275-14-####,1936-1950
275-15-####,2009-2011
275-16-####,1936-1950
275-17-####,2011-unknown
275-18-####,1936-1950
275-20-####,1936-1950
275-22-####,1936-1950
275-24-####,1936-1950
275-26-####,1936-1950
275-28-####,1936-1950
275-30-####,1951-unknown
275-32-####,1952-1953
275-34-####,1954-1955
275-36-####,1956-1958
275-38-####,1959-1960
275-40-####,1961-1962
275-42-####,1963-unknown
275-44-####,1963-unknown
275-46-####,1964-unknown
275-48-####,1965-unknown
275-50-####,1965-unknown
275-52-####,1966-1968
275-54-####,1969-unknown
275-56-####,1970-unknown
275-58-####,1971-unknown
275-60-####,1972-unknown
275-62-####,1973-unknown
275-64-####,1973-unknown
275-66-####,1974-unknown
275-68-####,1975-unknown
275-70-####,1976-unknown
275-72-####,1977-unknown
275-74-####,1978-1979
275-76-####,1980-unknown
