SSN Prefix,Years Issued
536-82-####,1978-unknown
536-84-####,1979-unknown
536-86-####,1980-unknown
536-88-####,1981-unknown
536-90-####,1982-unknown
536-92-####,1983-unknown
536-94-####,1984-unknown
536-96-####,1985-unknown
536-98-####,1986-unknown
537-01-####,1936-1950
537-02-####,1986-unknown
537-03-####,1936-1950
537-04-####,1987-unknown
537-05-####,1936-1950
537-06-####,1987-unknown
537-07-####,1936-1950
537-08-####,1988-unknown
537-09-####,1936-1950
537-10-####,1936-1950
537-11-####,1988-unknown
537-12-####,1936-1950
537-13-####,1989-1992
537-14-####,1936-1950
537-15-####,1989-1992
537-16-####,1936-1950
537-17-####,1989-1992
537-18-####,1936-1950
537-19-####,1989-1992
537-20-####,1936-1950
537-21-####,1989-1992
537-22-####,1936-1950
537-23-####,1989-1992
537-24-####,1936-1950
537-25-####,1989-1992
537-26-####,1936-1950
537-27-####,1993-unknown
537-28-####,1936-1950
537-29-####,1994-unknown
537-30-####,1951-unknown
537-31-####,1994-unknown
537-32-####,1952-1953
537-33-####,1995-unknown
537-34-####,1954-unknown
537-35-####,1996-unknown
537-36-####,1955-1956
537-37-####,1997-1998
537-38-####,1957-1958
537-39-####,1998-unknown
537-40-####,1959-unknown
537-41-####,1999-unknown
537-42-####,1960-1961
537-43-####,1999-2000
537-44-####,1962-unknown
537-45-####,2000-unknown
537-46-####,1963-unknown
537-47-####,2001-unknown
537-48-####,1964-unknown
537-49-####,2002-unknown
537-50-####,1965-unknown
537-51-####,2003-2004
537-52-####,1966-unknown
537-53-####,2004-unknown
537-54-####,1967-unknown
537-55-####,2004-2005
537-56-####,1968-unknown
537-57-####,2005-2006
537-58-####,1969-unknown
537-59-####,2006-2007
537-60-####,1970-unknown
537-61-####,2007-2008
537-62-####,1971-unknown
537-63-####,2008-unknown
537-64-####,1972-unknown
537-65-####,2008-2009
537-66-####,1973-unknown
537-67-####,2009-2010
537-68-####,1973-unknown
537-69-####,2010-2011
537-70-####,1974-unknown
537-71-####,2011-unknown
537-72-####,1975-unknown
537-74-####,1975-unknown
537-76-####,1976-unknown
537-78-####,1977-unknown
537-80-####,1977-unknown
537-82-####,1978-unknown
537-84-####,1979-unknown
537-86-####,1980-unknown
537-88-####,1981-unknown
537-90-####,1982-unknown
537-92-####,1983-unknown
537-94-####,1984-unknown
537-96-####,1985-unknown
537-98-####,1986-unknown
538-01-####,1936-1950
538-02-####,1987-unknown
538-03-####,1936-1950
538-04-####,1987-unknown
538-05-####,1936-1950
538-06-####,1987-unknown
538-07-####,1936-1950
538-08-####,1988-unknown
538-09-####,1936-1950
538-10-####,1936-1950
538-11-####,1988-unknown
538-12-####,1936-1950
538-13-####,1989-1992
