SSN Prefix,Years Issued
327-84-####,1989-1992
327-86-####,1989-1992
327-88-####,1989-1992
327-90-####,1994-unknown
327-92-####,1995-unknown
327-94-####,1997-1998
327-96-####,1999-unknown
327-98-####,2001-unknown
328-01-####,1936-1950
328-02-####,2003-2004
328-03-####,1936-1950
328-04-####,2004-2006
328-05-####,1936-1950
328-06-####,2006-2008
328-07-####,1936-1950
328-08-####,2008-2010
328-09-####,1936-1950
328-10-####,1936-1950
328-11-####,2010-2011
328-12-####,1936-1950
328-14-####,1936-1950
328-16-####,1936-1950
328-18-####,1936-1950
328-20-####,1936-1950
328-22-####,1936-1950
328-24-####,1936-1950
328-26-####,1936-1950
328-28-####,1951-unknown
328-30-####,1952-1954
328-32-####,1955-1956
328-34-####,1957-1958
328-36-####,1959-1961
328-38-####,1962-unknown
328-40-####,1963-unknown
328-42-####,1964-1965
328-44-####,1966-unknown
328-46-####,1967-unknown
328-48-####,1968-unknown
328-50-####,1969-unknown
328-52-####,1970-1971
328-54-####,1972-unknown
328-56-####,1973-unknown
328-58-####,1973-1974
328-60-####,1975-unknown
328-62-####,1976-unknown
328-64-####,1976-1977
328-66-####,1978-unknown
328-68-####,1979-1980
328-70-####,1981-unknown
328-72-####,1982-1983
328-74-####,1984-1985
328-76-####,1986-unknown
328-78-####,1987-unknown
328-80-####,1988-unknown
328-82-####,1989-1992
328-84-####,1989-1992
328-86-####,1989-1992
328-88-####,1989-1992
328-90-####,1994-unknown
328-92-####,1995-unknown
328-94-####,1997-1998
328-96-####,1999-unknown
328-98-####,2001-unknown
329-01-####,1936-1950
329-02-####,2003-2004
329-03-####,1936-1950
329-04-####,2004-2006
329-05-####,1936-1950
329-06-####,2006-2008
329-07-####,1936-1950
329-08-####,2008-2010
329-09-####,1936-1950
329-10-####,1936-1950
329-11-####,2010-2011
329-12-####,1936-1950
329-14-####,1936-1950
329-16-####,1936-1950
329-18-####,1936-1950
329-20-####,1936-1950
329-22-####,1936-1950
329-24-####,1936-1950
329-26-####,1936-1950
329-28-####,1951-1952
329-30-####,1953-1954
329-32-####,1955-1956
329-34-####,1957-1958
329-36-####,1959-1961
329-38-####,1962-unknown
329-40-####,1963-unknown
329-42-####,1964-1965
329-44-####,1966-unknown
329-46-####,1967-unknown
329-48-####,1968-unknown
329-50-####,1969-unknown
329-52-####,1970-1971
329-54-####,1972-unknown
329-56-####,1973-unknown
329-58-####,1973-1974
329-60-####,1975-unknown
329-62-####,1976-unknown
329-64-####,1976-1977
329-66-####,1978-unknown
329-68-####,1979-1980
329-70-####,1981-1982
329-72-####,1983-unknown
329-74-####,1984-1985
329-76-####,1986-unknown
329-78-####,1987-unknown
329-80-####,1988-unknown
329-82-####,1989-1992
329-84-####,1989-1992
329-86-####,1989-1992
329-88-####,1993-unknown
329-90-####,1994-unknown
329-92-####,1996-unknown
329-94-####,1997-1998
329-96-####,1999-unknown
329-98-####,2001-unknown
330-01-####,1936-1950
330-02-####,2003-2004
330-03-####,1936-1950
330-04-####,2004-2006
330-05-####,1936-1950
330-06-####,2006-2008
330-07-####,1936-1950
330-08-####,2008-2010
330-09-####,1936-1950
330-10-####,1936-1950
330-11-####,2010-2011
330-12-####,1936-1950
330-14-####,1936-1950
330-16-####,1936-1950
330-18-####,1936-1950
330-20-####,1936-1950
330-22-####,1936-1950
330-24-####,1936-1950
330-26-####,1936-1950
330-28-####,1951-1952
330-30-####,1953-1954
330-32-####,1955-1956
330-34-####,1957-1959
330-36-####,1960-1961
330-38-####,1962-unknown
330-40-####,1963-unknown
330-42-####,1964-unknown
330-44-####,1965-1966
330-46-####,1967-unknown
330-48-####,1968-unknown
330-50-####,1969-1970
330-52-####,1971-unknown
330-54-####,1972-unknown
330-56-####,1973-unknown
330-58-####,1973-1974
330-60-####,1975-unknown
330-62-####,1976-unknown
330-64-####,1976-unknown
330-66-####,1977-unknown
330-68-####,1978-1979
330-70-####,1980-1981
330-72-####,1982-unknown
330-74-####,1983-1985
330-76-####,1986-unknown
330-78-####,1987-unknown
330-80-####,1988-unknown
330-82-####,1989-1992
330-84-####,1989-1992
330-86-####,1989-1992
330-88-####,1993-unknown
330-90-####,1994-unknown
330-92-####,1996-unknown
330-94-####,1997-1998
330-96-####,1999-unknown
330-98-####,2001-unknown
331-01-####,1936-1950
331-02-####,2003-2004
331-03-####,1936-1950
331-04-####,2004-2006
331-05-####,1936-1950
331-06-####,2006-2008
331-07-####,1936-1950
331-08-####,2008-2010
331-09-####,1936-1950
331-10-####,1936-1950
331-11-####,2010-2011
331-12-####,1936-1950
331-14-####,1936-1950
331-16-####,1936-1950
331-18-####,1936-1950
331-20-####,1936-1950
331-22-####,1936-1950
331-24-####,1936-1950
331-26-####,1936-1950
331-28-####,1951-1952
331-30-####,1953-1954
331-32-####,1955-1956
331-34-####,1957-1959
331-36-####,1960-1961
331-38-####,1962-unknown
331-40-####,1963-unknown
331-42-####,1964-unknown
331-44-####,1965-1966
331-46-####,1967-unknown
331-48-####,1968-unknown
331-50-####,1969-unknown
331-52-####,1970-1971
331-54-####,1972-unknown
331-56-####,1973-unknown
331-58-####,1973-1974
331-60-####,1975-unknown
331-62-####,1976-unknown
331-64-####,1976-1977
331-66-####,1978-1979
331-68-####,1980-unknown
331-70-####,1981-1982
331-72-####,1983-unknown
331-74-####,1984-1985
331-76-####,1986-unknown
331-78-####,1987-unknown
331-80-####,1988-unknown
331-82-####,1989-1992
331-84-####,1989-1992
331-86-####,1989-1992
331-88-####,1993-unknown
331-90-####,1994-unknown
331-92-####,1996-unknown
331-94-####,1997-1998
331-96-####,1999-unknown
331-98-####,2001-2003
332-01-####,1936-1950
332-02-####,2003-2004
332-03-####,1936-1950
332-04-####,2004-2006
332-05-####,1936-1950
332-06-####,2006-2008
332-07-####,1936-1950
332-08-####,2008-2010
332-09-####,1936-1950
332-10-####,1936-1950
332-11-####,2010-2011
332-12-####,1936-1950
332-14-####,1936-1950
332-16-####,1936-1950
332-18-####,1936-1950
