SSN Prefix,Years Issued
483-94-####,1978-1979
483-96-####,1980-unknown
483-98-####,1981-unknown
484-01-####,1936-1950
484-02-####,1983-unknown
484-03-####,1936-1950
484-04-####,1984-unknown
484-05-####,1936-1950
484-06-####,1985-unknown
484-07-####,1936-1950
484-08-####,1986-unknown
484-09-####,1936-1950
484-10-####,1936-1950
484-11-####,1987-unknown
484-12-####,1936-1950
484-13-####,1988-unknown
484-14-####,1936-1950
484-15-####,1989-1992
484-16-####,1936-1950
484-17-####,1989-1992
484-18-####,1936-1950
484-19-####,1989-1992
484-20-####,1936-1950
484-21-####,1993-unknown
484-22-####,1936-1950
484-23-####,1995-unknown
484-24-####,1936-1950
484-25-####,1996-1998
484-26-####,1936-1950
484-27-####,1998-unknown
484-28-####,1936-1950
484-29-####,2000-unknown
484-30-####,1936-1950
484-31-####,2002-2003
484-32-####,1936-1950
484-33-####,2003-2005
484-34-####,1936-1950
484-35-####,2005-2007
484-36-####,1951-unknown
484-37-####,2007-2009
484-38-####,1952-1953
484-39-####,2009-2010
484-40-####,1954-unknown
484-41-####,2010-2011
484-42-####,1955-unknown
484-44-####,1955-unknown
484-46-####,1956-unknown
484-48-####,1957-1958
484-50-####,1959-unknown
484-52-####,1960-1961
484-54-####,1962-unknown
484-56-####,1963-unknown
484-58-####,1963-unknown
484-60-####,1964-unknown
484-62-####,1964-unknown
484-64-####,1965-unknown
484-66-####,1966-unknown
484-68-####,1967-unknown
484-70-####,1968-unknown
484-72-####,1969-unknown
484-74-####,1970-unknown
484-76-####,1971-unknown
484-78-####,1972-unknown
484-80-####,1973-unknown
484-82-####,1973-unknown
484-84-####,1974-unknown
484-86-####,1975-unknown
484-88-####,1975-1976
484-90-####,1977-unknown
484-92-####,1977-unknown
484-94-####,1978-unknown
484-96-####,1979-1980
484-98-####,1981-1982
485-01-####,1936-1950
485-02-####,1983-unknown
485-03-####,1936-1950
485-04-####,1984-unknown
485-05-####,1936-1950
485-06-####,1985-unknown
485-07-####,1936-1950
485-08-####,1986-unknown
485-09-####,1936-1950
485-10-####,1936-1950
485-11-####,1987-unknown
485-12-####,1936-1950
485-13-####,1988-unknown
485-14-####,1936-1950
485-15-####,1989-1992
485-16-####,1936-1950
485-17-####,1989-1992
485-18-####,1936-1950
485-19-####,1989-1992
485-20-####,1936-1950
485-21-####,1993-unknown
485-22-####,1936-1950
485-23-####,1995-unknown
485-24-####,1936-1950
485-25-####,1997-1998
485-26-####,1936-1950
485-27-####,1998-unknown
485-28-####,1936-1950
485-29-####,2000-unknown
485-30-####,1936-1950
485-31-####,2002-2004
485-32-####,1936-1950
485-33-####,2004-2005
485-34-####,1951-unknown
485-35-####,2005-2007
485-36-####,1952-unknown
485-37-####,2007-2009
485-38-####,1952-1953
485-39-####,2009-2011
485-40-####,1954-unknown
485-41-####,2011-unknown
485-42-####,1955-unknown
485-44-####,1956-unknown
485-46-####,1956-unknown
485-48-####,1957-1958
485-50-####,1959-unknown
485-52-####,1960-1961
485-54-####,1962-unknown
485-56-####,1963-unknown
485-58-####,1963-unknown
485-60-####,1964-unknown
485-62-####,1965-unknown
485-64-####,1965-unknown
485-66-####,1966-unknown
485-68-####,1967-unknown
485-70-####,1968-unknown
485-72-####,1969-unknown
485-74-####,1970-unknown
485-76-####,1971-unknown
485-78-####,1972-unknown
485-80-####,1973-unknown
485-82-####,1973-unknown
485-84-####,1974-unknown
485-86-####,1975-unknown
485-88-####,1975-1976
485-90-####,1977-unknown
485-92-####,1977-unknown
485-94-####,1978-1979
485-96-####,1980-unknown
485-98-####,1981-1982
