SSN Prefix,Years Issued
551-34-####,1936-1950
551-35-####,1975-unknown
551-36-####,1936-1950
551-37-####,1975-unknown
551-38-####,1936-1950
551-39-####,1975-unknown
551-40-####,1936-1950
551-41-####,1976-unknown
551-42-####,1936-1950
551-43-####,1976-unknown
551-44-####,1936-1950
551-45-####,1976-unknown
551-46-####,1951-unknown
551-47-####,1977-unknown
551-48-####,1953-unknown
551-49-####,1977-unknown
551-50-####,1954-unknown
551-51-####,1978-unknown
551-52-####,1955-unknown
551-53-####,1978-unknown
551-54-####,1956-unknown
551-55-####,1979-unknown
551-56-####,1957-unknown
551-57-####,1979-unknown
551-58-####,1958-unknown
551-59-####,1980-unknown
551-60-####,1959-unknown
551-61-####,1980-unknown
551-62-####,1960-unknown
551-63-####,1980-unknown
551-64-####,1961-unknown
551-65-####,1981-unknown
551-66-####,1962-unknown
551-67-####,1981-unknown
551-68-####,1962-unknown
551-69-####,1982-unknown
551-70-####,1963-unknown
551-71-####,1982-unknown
551-72-####,1963-unknown
551-73-####,1982-unknown
551-74-####,1964-unknown
551-75-####,1983-unknown
551-76-####,1964-unknown
551-77-####,1983-unknown
551-78-####,1965-unknown
551-79-####,1984-unknown
551-80-####,1966-unknown
551-81-####,1984-unknown
551-82-####,1966-unknown
551-83-####,1985-unknown
551-84-####,1966-unknown
551-85-####,1985-unknown
551-86-####,1967-unknown
551-87-####,1985-unknown
551-88-####,1967-unknown
551-89-####,1986-unknown
551-90-####,1968-unknown
551-91-####,1986-unknown
551-92-####,1968-unknown
551-93-####,1987-unknown
551-94-####,1969-unknown
551-95-####,1987-unknown
551-96-####,1969-unknown
551-97-####,1987-unknown
551-98-####,1970-unknown
551-99-####,1987-unknown
552-01-####,1936-1950
552-02-####,1970-unknown
552-03-####,1936-1950
552-04-####,1971-unknown
552-05-####,1936-1950
552-06-####,1971-unknown
552-07-####,1936-1950
552-08-####,1971-unknown
552-09-####,1936-1950
552-10-####,1936-1950
552-11-####,1972-unknown
552-12-####,1936-1950
552-13-####,1972-unknown
552-14-####,1936-1950
552-15-####,1972-unknown
552-16-####,1936-1950
552-17-####,1972-unknown
552-18-####,1936-1950
552-19-####,1972-unknown
552-20-####,1936-1950
552-21-####,1973-unknown
552-22-####,1936-1950
552-23-####,1973-unknown
552-24-####,1936-1950
552-25-####,1973-unknown
552-26-####,1936-1950
552-27-####,1973-unknown
552-28-####,1936-1950
552-29-####,1974-unknown
552-30-####,1936-1950
552-31-####,1974-unknown
552-32-####,1936-1950
552-33-####,1974-unknown
552-34-####,1936-1950
552-35-####,1975-unknown
552-36-####,1936-1950
552-37-####,1975-unknown
552-38-####,1936-1950
552-39-####,1975-unknown
552-40-####,1936-1950
552-41-####,1976-unknown
552-42-####,1936-1950
552-43-####,1976-unknown
552-44-####,1936-1950
552-45-####,1976-unknown
552-46-####,1951-unknown
552-47-####,1977-unknown
552-48-####,1953-unknown
552-49-####,1977-unknown
552-50-####,1954-unknown
552-51-####,1978-unknown
552-52-####,1955-unknown
552-53-####,1978-unknown
552-54-####,1956-unknown
552-55-####,1979-unknown
552-56-####,1957-unknown
552-57-####,1979-unknown
552-58-####,1958-unknown
552-59-####,1980-unknown
552-60-####,1959-unknown
552-61-####,1980-unknown
552-62-####,1960-unknown
552-63-####,1980-unknown
552-64-####,1961-unknown
552-65-####,1981-unknown
552-66-####,1962-unknown
552-67-####,1981-unknown
552-68-####,1963-unknown
552-69-####,1982-unknown
552-70-####,1963-unknown
552-71-####,1982-unknown
552-72-####,1963-unknown
552-73-####,1982-unknown
552-74-####,1964-unknown
552-75-####,1983-unknown
552-76-####,1964-unknown
552-77-####,1983-unknown
552-78-####,1965-unknown
552-79-####,1984-unknown
552-80-####,1966-unknown
552-81-####,1984-unknown
552-82-####,1966-unknown
552-83-####,1985-unknown
552-84-####,1966-unknown
552-85-####,1985-unknown
552-86-####,1967-unknown
552-87-####,1985-unknown
552-88-####,1967-unknown
552-89-####,1986-unknown
552-90-####,1968-unknown
552-91-####,1986-unknown
552-92-####,1968-unknown
552-93-####,1987-unknown
552-94-####,1969-unknown
552-95-####,1987-unknown
552-96-####,1969-unknown
552-97-####,1987-unknown
552-98-####,1970-unknown
552-99-####,1987-unknown
553-01-####,1952-unknown
553-02-####,1970-unknown
553-03-####,1952-unknown
553-04-####,1971-unknown
553-05-####,1952-unknown
553-06-####,1971-unknown
553-07-####,1952-unknown
553-08-####,1971-unknown
553-09-####,1952-unknown
553-10-####,1952-unknown
553-11-####,1971-unknown
553-12-####,1952-unknown
553-13-####,1972-unknown
553-14-####,1952-unknown
553-15-####,1972-unknown
553-16-####,1952-unknown
553-17-####,1972-unknown
553-18-####,1952-unknown
553-19-####,1972-unknown
553-20-####,1952-unknown
553-21-####,1973-unknown
553-22-####,1952-unknown
553-23-####,1973-unknown
553-24-####,1952-unknown
553-25-####,1973-unknown
553-26-####,1952-unknown
553-27-####,1973-unknown
553-28-####,1952-unknown
553-29-####,1974-unknown
553-30-####,1952-unknown
553-31-####,1974-unknown
553-32-####,1952-unknown
553-33-####,1974-unknown
553-34-####,1952-unknown
553-35-####,1975-unknown
553-36-####,1952-unknown
553-37-####,1975-unknown
553-38-####,1952-unknown
553-39-####,1975-unknown
553-40-####,1952-unknown
553-41-####,1976-unknown
553-42-####,1952-unknown
553-43-####,1976-unknown
553-44-####,1952-unknown
553-45-####,1977-unknown
553-46-####,1952-unknown
553-47-####,1977-unknown
553-48-####,1953-unknown
553-49-####,1977-unknown
553-50-####,1954-unknown
553-51-####,1978-unknown
553-52-####,1955-unknown
553-53-####,1978-unknown
553-54-####,1956-unknown
553-55-####,1979-unknown
553-56-####,1957-unknown
553-57-####,1979-unknown
553-58-####,1958-unknown
553-59-####,1980-unknown
553-60-####,1959-1960
553-61-####,1980-unknown
553-62-####,1961-unknown
553-63-####,1980-unknown
553-64-####,1961-unknown
553-65-####,1981-unknown
553-66-####,1962-unknown
553-67-####,1981-unknown
553-68-####,1963-unknown
553-69-####,1982-unknown
553-70-####,1963-unknown
553-71-####,1982-unknown
553-72-####,1963-unknown
553-73-####,1982-unknown
553-74-####,1964-unknown
553-75-####,1983-unknown
553-76-####,1964-unknown
553-77-####,1983-unknown
553-78-####,1965-unknown
553-79-####,1984-unknown
553-80-####,1965-unknown
553-81-####,1984-unknown
553-82-####,1966-unknown
553-83-####,1985-unknown
553-84-####,1967-unknown
553-85-####,1985-unknown
553-86-####,1967-unknown
553-87-####,1985-unknown
553-88-####,1967-unknown
553-89-####,1986-unknown
553-90-####,1968-unknown
553-91-####,1986-unknown
553-92-####,1968-unknown
553-93-####,1987-unknown
553-94-####,1969-unknown
553-95-####,1987-unknown
553-96-####,1969-unknown
553-97-####,1987-unknown
553-98-####,1970-unknown
553-99-####,1987-unknown
554-01-####,1936-1950
554-02-####,1970-unknown
554-03-####,1936-1950
554-04-####,1970-unknown
554-05-####,1936-1950
554-06-####,1971-unknown
554-07-####,1936-1950
554-08-####,1971-unknown
554-09-####,1936-1950
554-10-####,1936-1950
554-11-####,1971-unknown
554-12-####,1936-1950
554-13-####,1972-unknown
554-14-####,1936-1950
554-15-####,1972-unknown
554-16-####,1936-1950
554-17-####,1972-unknown
554-18-####,1936-1950
554-19-####,1972-unknown
554-20-####,1936-1950
554-21-####,1973-unknown
554-22-####,1936-1950
554-23-####,1973-unknown
554-24-####,1936-1950
554-25-####,1973-unknown
554-26-####,1936-1950
554-27-####,1973-unknown
554-28-####,1936-1950
554-29-####,1974-unknown
554-30-####,1936-1950
554-31-####,1974-unknown
554-32-####,1936-1950
554-33-####,1974-unknown
554-34-####,1936-1950
554-35-####,1975-unknown
554-36-####,1936-1950
554-37-####,1975-unknown
554-38-####,1936-1950
554-39-####,1975-unknown
554-40-####,1936-1950
554-41-####,1976-unknown
554-42-####,1936-1950
554-43-####,1976-unknown
554-44-####,1951-unknown
554-45-####,1977-unknown
554-46-####,1952-unknown
554-47-####,1977-unknown
554-48-####,1953-unknown
554-49-####,1977-unknown
554-50-####,1954-unknown
554-51-####,1978-unknown
554-52-####,1955-unknown
554-53-####,1978-unknown
554-54-####,1956-unknown
554-55-####,1979-unknown
554-56-####,1957-unknown
554-57-####,1979-unknown
554-58-####,1958-1959
554-59-####,1980-unknown
554-60-####,1960-unknown
554-61-####,1980-unknown
554-62-####,1960-unknown
554-63-####,1980-unknown
554-64-####,1961-unknown
554-65-####,1980-unknown
554-66-####,1962-unknown
554-67-####,1980-unknown
554-68-####,1963-unknown
554-69-####,1980-unknown
554-70-####,1963-unknown
