SSN Prefix,Years Issued
447-01-####,1936-1950
447-02-####,1989-1992
447-03-####,1936-1950
447-04-####,1994-unknown
447-05-####,1936-1950
447-06-####,1995-unknown
447-07-####,1936-1950
447-08-####,1997-1998
447-09-####,1936-1950
447-10-####,1936-1950
447-11-####,1998-unknown
447-12-####,1936-1950
447-13-####,2000-unknown
447-14-####,1936-1950
447-15-####,2001-unknown
447-16-####,1936-1950
447-17-####,2003-2004
447-18-####,1936-1950
447-19-####,2004-2006
447-20-####,1936-1950
447-21-####,2006-2007
447-22-####,1936-1950
447-23-####,2007-2009
447-24-####,1936-1950
447-25-####,2009-2010
447-26-####,1936-1950
447-27-####,2010-2011
447-28-####,1936-1950
447-30-####,1936-1950
447-32-####,1951-unknown
447-34-####,1952-1953
447-36-####,1954-unknown
447-38-####,1955-1956
447-40-####,1957-1958
447-42-####,1959-1960
447-44-####,1961-1962
447-46-####,1963-unknown
447-48-####,1964-unknown
447-50-####,1965-unknown
447-52-####,1966-unknown
447-54-####,1967-1968
447-56-####,1969-unknown
447-58-####,1970-unknown
447-60-####,1971-unknown
447-62-####,1972-unknown
447-64-####,1973-unknown
447-66-####,1974-unknown
447-68-####,1975-unknown
447-70-####,1975-unknown
447-72-####,1976-1977
447-74-####,1978-1979
447-76-####,1980-unknown
447-78-####,1981-1982
447-80-####,1983-unknown
447-82-####,1984-unknown
447-84-####,1985-unknown
447-86-####,1986-unknown
447-88-####,1987-unknown
447-90-####,1987-unknown
447-92-####,1988-unknown
447-94-####,1989-1992
447-96-####,1989-1992
447-98-####,1989-1992
448-01-####,1936-1950
448-02-####,1989-1992
448-03-####,1936-1950
448-04-####,1994-unknown
448-05-####,1936-1950
448-06-####,1995-unknown
448-07-####,1936-1950
448-08-####,1997-1998
448-09-####,1936-1950
448-10-####,1936-1950
448-11-####,1998-unknown
448-12-####,1936-1950
448-13-####,2000-unknown
448-14-####,1936-1950
448-15-####,2001-2002
448-16-####,1936-1950
448-17-####,2003-2004
448-18-####,1936-1950
448-19-####,2004-2006
448-20-####,1936-1950
448-21-####,2006-2007
448-22-####,1936-1950
