SSN Prefix,Years Issued
472-44-####,1956-1957
472-45-####,2004-2005
472-46-####,1958-1959
472-47-####,2005-2006
472-48-####,1960-unknown
472-49-####,2006-2007
472-50-####,1961-unknown
472-51-####,2007-2009
472-52-####,1962-unknown
472-53-####,2009-2010
472-54-####,1963-unknown
472-55-####,2010-2011
472-56-####,1964-unknown
472-57-####,2011-unknown
472-58-####,1965-unknown
472-60-####,1966-unknown
472-62-####,1967-unknown
472-64-####,1968-unknown
472-66-####,1969-unknown
472-68-####,1970-unknown
472-70-####,1971-unknown
472-72-####,1972-unknown
472-74-####,1973-unknown
472-76-####,1973-unknown
472-78-####,1973-unknown
472-80-####,1974-unknown
472-82-####,1974-unknown
472-84-####,1975-1976
472-86-####,1977-unknown
472-88-####,1977-unknown
472-90-####,1978-unknown
472-92-####,1979-unknown
472-94-####,1980-unknown
472-96-####,1981-unknown
472-98-####,1982-1983
473-01-####,1936-1950
473-02-####,1984-unknown
473-03-####,1936-1950
473-04-####,1985-unknown
473-05-####,1936-1950
473-06-####,1985-1986
473-07-####,1936-1950
473-08-####,1987-unknown
473-09-####,1936-1950
473-10-####,1936-1950
473-11-####,1987-unknown
473-12-####,1936-1950
473-13-####,1988-unknown
473-14-####,1936-1950
473-15-####,1988-unknown
473-16-####,1936-1950
473-17-####,1989-1992
473-18-####,1936-1950
473-19-####,1989-1992
473-20-####,1936-1950
473-21-####,1989-1992
473-22-####,1936-1950
473-23-####,1989-1992
473-24-####,1936-1950
473-25-####,1989-1992
473-26-####,1936-1950
473-27-####,1994-unknown
473-28-####,1936-1950
473-29-####,1995-unknown
473-30-####,1936-1950
473-31-####,1996-unknown
473-32-####,1936-1950
473-33-####,1997-1998
473-34-####,1951-unknown
473-35-####,1998-unknown
473-36-####,1952-unknown
473-37-####,2000-unknown
473-38-####,1953-1954
473-39-####,2001-unknown
473-40-####,1955-unknown
473-41-####,2002-unknown
473-42-####,1956-unknown
473-43-####,2003-2004
473-44-####,1956-1957
473-45-####,2004-2005
473-46-####,1958-1959
473-47-####,2005-2006
473-48-####,1960-unknown
473-49-####,2006-2008
473-50-####,1961-1962
473-51-####,2008-2009
473-52-####,1963-unknown
473-53-####,2009-2010
473-54-####,1963-unknown
473-55-####,2010-2011
473-56-####,1964-unknown
473-58-####,1965-unknown
473-60-####,1966-unknown
473-62-####,1967-unknown
473-64-####,1968-unknown
473-66-####,1969-unknown
473-68-####,1970-unknown
473-70-####,1971-unknown
473-72-####,1972-unknown
473-74-####,1973-unknown
473-76-####,1973-unknown
473-78-####,1973-unknown
473-80-####,1974-unknown
473-82-####,1975-unknown
473-84-####,1975-1976
473-86-####,1977-unknown
473-88-####,1977-unknown
473-90-####,1978-unknown
473-92-####,1979-unknown
473-94-####,1980-unknown
473-96-####,1981-1982
473-98-####,1983-unknown
474-01-####,1936-1950
474-02-####,1984-unknown
474-03-####,1936-1950
474-04-####,1985-unknown
474-05-####,1936-1950
474-06-####,1986-unknown
474-07-####,1936-1950
474-08-####,1987-unknown
474-09-####,1936-1950
474-10-####,1936-1950
474-11-####,1987-unknown
474-12-####,1936-1950
474-13-####,1988-unknown
474-14-####,1936-1950
474-15-####,1988-unknown
474-16-####,1936-1950
474-17-####,1989-1992
474-18-####,1936-1950
474-19-####,1989-1992
474-20-####,1936-1950
474-21-####,1989-1992
474-22-####,1936-1950
474-23-####,1989-1992
474-24-####,1936-1950
474-25-####,1989-1992
474-26-####,1936-1950
474-27-####,1994-unknown
474-28-####,1936-1950
474-29-####,1995-unknown
474-30-####,1936-1950
474-31-####,1996-unknown
474-32-####,1936-1950
474-33-####,1997-1998
474-34-####,1936-1950
474-35-####,1999-unknown
474-36-####,1951-1952
474-37-####,2000-unknown
474-38-####,1953-1954
474-39-####,2001-unknown
474-40-####,1955-unknown
474-41-####,2002-unknown
474-42-####,1956-unknown
474-43-####,2003-2004
474-44-####,1957-1958
474-45-####,2004-2005
474-46-####,1959-unknown
474-47-####,2005-2007
474-48-####,1960-1961
474-49-####,2007-2008
474-50-####,1962-unknown
474-51-####,2008-2009
474-52-####,1963-unknown
474-53-####,2009-2010
474-54-####,1963-unknown
474-55-####,2010-2011
474-56-####,1964-unknown
474-58-####,1965-unknown
474-60-####,1966-unknown
474-62-####,1967-unknown
474-64-####,1968-unknown
474-66-####,1969-unknown
474-68-####,1970-unknown
474-70-####,1971-unknown
474-72-####,1972-unknown
474-74-####,1973-unknown
474-76-####,1973-unknown
474-78-####,1973-unknown
474-80-####,1974-unknown
474-82-####,1975-unknown
474-84-####,1975-1976
474-86-####,1977-unknown
474-88-####,1977-unknown
474-90-####,1978-unknown
474-92-####,1979-unknown
474-94-####,1980-unknown
474-96-####,1981-1982
