SSN Prefix,Years Issued
601-82-####,1988-1992
601-83-####,1998-unknown
601-84-####,1988-1992
601-85-####,1998-1999
601-86-####,1988-1992
601-87-####,1999-unknown
601-88-####,1988-1992
601-89-####,1999-unknown
601-90-####,1988-1992
601-91-####,1999-unknown
601-92-####,1988-1992
601-93-####,1999-2000
601-94-####,1988-1992
601-95-####,2000-unknown
601-96-####,1988-1992
601-97-####,2000-unknown
601-98-####,1988-1992
601-99-####,2000-unknown
764-01-####,2000-unknown
764-02-####,2009-unknown
764-03-####,2000-unknown
764-04-####,2009-unknown
764-05-####,2000-2001
764-06-####,2009-unknown
764-07-####,2001-unknown
764-08-####,2009-unknown
764-09-####,2001-unknown
764-10-####,2001-unknown
764-11-####,2009-unknown
764-12-####,2001-unknown
764-13-####,2009-2010
764-14-####,2001-unknown
764-15-####,2010-unknown
764-16-####,2001-2002
764-17-####,2010-unknown
764-18-####,2002-unknown
764-19-####,2010-unknown
764-20-####,2002-unknown
764-21-####,2010-unknown
764-22-####,2002-unknown
764-23-####,2010-2011
764-24-####,2002-unknown
764-25-####,2011-unknown
764-26-####,2003-unknown
764-27-####,2011-unknown
764-28-####,2003-unknown
764-29-####,2011-unknown
764-30-####,2003-unknown
764-32-####,2003-unknown
764-34-####,2003-unknown
764-36-####,2003-2004
764-38-####,2004-unknown
764-40-####,2004-unknown
764-42-####,2004-unknown
764-44-####,2004-unknown
764-46-####,2004-unknown
764-48-####,2004-2005
764-50-####,2005-unknown
764-52-####,2005-unknown
764-54-####,2005-unknown
764-56-####,2005-unknown
764-58-####,2005-unknown
764-60-####,2005-2006
764-62-####,2006-unknown
764-64-####,2006-unknown
764-66-####,2006-unknown
764-68-####,2006-unknown
764-70-####,2006-unknown
764-72-####,2006-2007
764-74-####,2007-unknown
764-76-####,2007-unknown
764-78-####,2007-unknown
764-80-####,2007-unknown
764-82-####,2007-unknown
764-84-####,2007-unknown
764-86-####,2007-2008
764-88-####,2008-unknown
764-90-####,2008-unknown
764-92-####,2008-unknown
764-94-####,2008-unknown
764-96-####,2008-unknown
764-98-####,2008-2009
765-01-####,2000-unknown
765-02-####,2009-unknown
765-03-####,2000-2001
765-04-####,2009-unknown
765-05-####,2001-unknown
765-06-####,2009-unknown
765-07-####,2001-unknown
765-08-####,2009-unknown
765-09-####,2001-unknown
765-10-####,2001-unknown
765-11-####,2009-2010
765-12-####,2001-unknown
765-13-####,2010-unknown
765-14-####,2001-2002
765-15-####,2010-unknown
765-16-####,2002-unknown
765-17-####,2010-unknown
765-18-####,2002-unknown
765-19-####,2010-unknown
765-20-####,2002-unknown
765-21-####,2010-unknown
765-22-####,2002-unknown
765-23-####,2010-2011
765-24-####,2002-unknown
765-25-####,2011-unknown
765-26-####,2003-unknown
765-27-####,2011-unknown
765-28-####,2003-unknown
765-30-####,2003-unknown
765-32-####,2003-unknown
765-34-####,2003-unknown
765-36-####,2003-2004
765-38-####,2004-unknown
765-40-####,2004-unknown
765-42-####,2004-unknown
765-44-####,2004-unknown
765-46-####,2004-unknown
765-48-####,2004-2005
765-50-####,2005-unknown
765-52-####,2005-unknown
765-54-####,2005-unknown
765-56-####,2005-unknown
765-58-####,2005-2006
765-60-####,2006-unknown
765-62-####,2006-unknown
765-64-####,2006-unknown
765-66-####,2006-unknown
765-68-####,2006-unknown
765-70-####,2006-unknown
765-72-####,2006-2007
765-74-####,2007-unknown
765-76-####,2007-unknown
765-78-####,2007-unknown
765-80-####,2007-unknown
765-82-####,2007-unknown
765-84-####,2007-2008
765-86-####,2008-unknown
765-88-####,2008-unknown
765-90-####,2008-unknown
765-92-####,2008-unknown
765-94-####,2008-unknown
765-96-####,2008-unknown
765-98-####,2008-2009
