SSN Prefix,Years Issued
309-02-####,1987-unknown
309-03-####,1936-1950
309-04-####,1988-unknown
309-05-####,1936-1950
309-06-####,1989-1992
309-07-####,1936-1950
309-08-####,1989-1992
309-09-####,1936-1950
309-10-####,1936-1950
309-11-####,1989-1992
309-12-####,1936-1950
309-13-####,1993-unknown
309-14-####,1936-1950
309-15-####,1994-unknown
309-16-####,1936-1950
309-17-####,1996-unknown
309-18-####,1936-1950
309-19-####,1997-1998
309-20-####,1936-1950
309-21-####,1999-unknown
309-22-####,1936-1950
309-23-####,2000-unknown
309-24-####,1936-1950
309-25-####,2002-unknown
309-26-####,1936-1950
309-27-####,2003-2005
309-28-####,1936-1950
309-29-####,2005-2006
309-30-####,1936-1950
309-31-####,2006-2008
309-32-####,1936-1950
309-33-####,2008-2009
309-34-####,1951-unknown
309-35-####,2009-2011
309-36-####,1952-1953
309-37-####,2011-unknown
309-38-####,1954-1955
309-40-####,1956-unknown
309-42-####,1957-1958
309-44-####,1959-1960
309-46-####,1961-unknown
309-48-####,1962-unknown
309-50-####,1963-unknown
309-52-####,1964-unknown
309-54-####,1965-unknown
309-56-####,1966-unknown
309-58-####,1967-unknown
309-60-####,1968-unknown
309-62-####,1969-unknown
309-64-####,1970-unknown
309-66-####,1971-unknown
309-68-####,1972-unknown
309-70-####,1973-unknown
309-72-####,1973-unknown
309-74-####,1974-unknown
309-76-####,1975-unknown
309-78-####,1976-unknown
309-80-####,1977-unknown
309-82-####,1978-unknown
309-84-####,1979-1980
309-86-####,1981-unknown
309-88-####,1982-unknown
309-90-####,1983-unknown
309-92-####,1984-unknown
309-94-####,1985-unknown
309-96-####,1986-unknown
309-98-####,1987-unknown
310-01-####,1936-1950
310-02-####,1988-unknown
310-03-####,1936-1950
310-04-####,1988-unknown
310-05-####,1936-1950
310-06-####,1989-1992
310-07-####,1936-1950
310-08-####,1989-1992
310-09-####,1936-1950
310-10-####,1936-1950
310-11-####,1989-1992
310-12-####,1936-1950
310-13-####,1993-unknown
310-14-####,1936-1950
310-15-####,1994-unknown
310-16-####,1936-1950
310-17-####,1996-unknown
310-18-####,1936-1950
310-19-####,1997-1998
310-20-####,1936-1950
310-21-####,1999-unknown
310-22-####,1936-1950
310-23-####,2000-2001
310-24-####,1936-1950
310-25-####,2002-unknown
310-26-####,1936-1950
310-27-####,2003-2005
310-28-####,1936-1950
310-29-####,2005-2006
310-30-####,1936-1950
310-31-####,2006-2008
310-32-####,1936-1950
310-33-####,2008-2009
310-34-####,1951-unknown
310-35-####,2009-2011
310-36-####,1952-1953
310-37-####,2011-unknown
310-38-####,1954-1955
310-40-####,1956-unknown
310-42-####,1957-1958
310-44-####,1959-1960
310-46-####,1961-unknown
310-48-####,1962-unknown
310-50-####,1963-unknown
310-52-####,1964-unknown
310-54-####,1965-unknown
310-56-####,1966-unknown
310-58-####,1967-unknown
310-60-####,1968-unknown
310-62-####,1969-unknown
310-64-####,1970-unknown
310-66-####,1971-unknown
310-68-####,1972-unknown
310-70-####,1973-unknown
310-72-####,1973-unknown
310-74-####,1974-unknown
310-76-####,1975-unknown
310-78-####,1976-unknown
310-80-####,1977-unknown
310-82-####,1978-unknown
310-84-####,1979-1980
310-86-####,1981-unknown
310-88-####,1982-unknown
310-90-####,1983-unknown
310-92-####,1984-unknown
310-94-####,1985-unknown
310-96-####,1986-unknown
310-98-####,1987-unknown
311-01-####,1936-1950
311-02-####,1988-unknown
311-03-####,1936-1950
311-04-####,1988-unknown
311-05-####,1936-1950
311-06-####,1989-1992
311-07-####,1936-1950
311-08-####,1989-1992
311-09-####,1936-1950
311-10-####,1936-1950
311-11-####,1989-1992
311-12-####,1936-1950
311-13-####,1993-unknown
311-14-####,1936-1950
311-15-####,1994-unknown
311-16-####,1936-1950
311-17-####,1996-unknown
311-18-####,1936-1950
311-19-####,1997-1998
311-20-####,1936-1950
311-21-####,1999-unknown
311-22-####,1936-1950
311-23-####,2000-2001
311-24-####,1936-1950
311-25-####,2002-2003
311-26-####,1936-1950
311-27-####,2003-2005
311-28-####,1936-1950
311-29-####,2005-2006
311-30-####,1936-1950
311-31-####,2006-2008
311-32-####,1936-1950
311-33-####,2008-2009
311-34-####,1951-unknown
311-35-####,2009-2011
311-36-####,1952-1954
311-38-####,1955-unknown
311-40-####,1956-unknown
311-42-####,1957-1958
311-44-####,1959-1960
311-46-####,1961-1962
311-48-####,1963-unknown
311-50-####,1963-unknown
311-52-####,1964-unknown
311-54-####,1965-unknown
311-56-####,1966-unknown
311-58-####,1967-unknown
311-60-####,1968-unknown
311-62-####,1969-unknown
311-64-####,1970-unknown
311-66-####,1971-unknown
311-68-####,1972-unknown
311-70-####,1973-unknown
311-72-####,1973-unknown
311-74-####,1974-unknown
311-76-####,1975-unknown
311-78-####,1976-unknown
311-80-####,1977-unknown
311-82-####,1978-1979
311-84-####,1980-unknown
311-86-####,1981-unknown
311-88-####,1982-unknown
311-90-####,1983-unknown
311-92-####,1984-unknown
311-94-####,1985-1986
311-96-####,1987-unknown
311-98-####,1988-unknown
312-01-####,1936-1950
312-02-####,1988-unknown
312-03-####,1936-1950
312-04-####,1988-unknown
312-05-####,1936-1950
312-06-####,1989-1992
312-07-####,1936-1950
312-08-####,1989-1992
312-09-####,1936-1950
312-10-####,1936-1950
312-11-####,1989-1992
312-12-####,1936-1950
312-13-####,1993-unknown
312-14-####,1936-1950
312-15-####,1994-unknown
312-16-####,1936-1950
312-17-####,1996-unknown
312-18-####,1936-1950
312-19-####,1997-1998
312-20-####,1936-1950
312-21-####,1999-unknown
312-22-####,1936-1950
312-23-####,2000-2001
312-24-####,1936-1950
312-25-####,2002-2004
312-26-####,1936-1950
312-27-####,2004-2005
312-28-####,1936-1950
312-29-####,2005-2007
312-30-####,1936-1950
312-31-####,2007-2008
312-32-####,1936-1950
312-33-####,2008-2010
312-34-####,1951-1952
312-35-####,2010-2011
312-36-####,1953-unknown
312-38-####,1954-1955
312-40-####,1956-unknown
312-42-####,1957-1958
312-44-####,1959-1960
312-46-####,1961-1962
312-48-####,1963-unknown
312-50-####,1963-unknown
312-52-####,1964-unknown
312-54-####,1965-unknown
312-56-####,1966-unknown
312-58-####,1967-1968
312-60-####,1969-unknown
312-62-####,1969-unknown
312-64-####,1970-unknown
312-66-####,1971-unknown
312-68-####,1972-unknown
312-70-####,1973-unknown
312-72-####,1974-unknown
312-74-####,1974-unknown
312-76-####,1975-unknown
312-78-####,1976-unknown
312-80-####,1977-unknown
312-82-####,1978-1979
312-84-####,1980-unknown
312-86-####,1981-unknown
312-88-####,1982-unknown
312-90-####,1983-unknown
312-92-####,1984-unknown
312-94-####,1985-1986
312-96-####,1987-unknown
312-98-####,1987-unknown
313-01-####,1936-1950
313-02-####,1988-unknown
313-03-####,1936-1950
313-04-####,1988-unknown
313-05-####,1936-1950
313-06-####,1989-1992
313-07-####,1936-1950
313-08-####,1989-1992
313-09-####,1936-1950
313-10-####,1936-1950
313-11-####,1989-1992
313-12-####,1936-1950
313-13-####,1993-unknown
313-14-####,1936-1950
313-15-####,1995-unknown
313-16-####,1936-1950
313-17-####,1996-1998
313-18-####,1936-1950
313-19-####,1998-unknown
313-20-####,1936-1950
313-21-####,1999-unknown
313-22-####,1936-1950
313-23-####,2001-unknown
313-24-####,1936-1950
313-25-####,2002-2004
313-26-####,1936-1950
313-27-####,2004-2005
313-28-####,1936-1950
313-29-####,2005-2007
313-30-####,1936-1950
313-31-####,2007-2008
313-32-####,1936-1950
313-33-####,2008-2010
313-34-####,1951-1952
313-35-####,2010-2011
313-36-####,1953-1954
313-38-####,1955-unknown
313-40-####,1956-unknown
313-42-####,1957-1958
313-44-####,1959-1960
313-46-####,1961-1962
313-48-####,1963-unknown
313-50-####,1963-unknown
313-52-####,1964-unknown
313-54-####,1965-unknown
313-56-####,1966-unknown
313-58-####,1967-1968
313-60-####,1969-unknown
313-62-####,1970-unknown
313-64-####,1970-unknown
313-66-####,1971-unknown
313-68-####,1972-unknown
313-70-####,1973-unknown
