SSN Prefix,Years Issued
246-79-####,1995-unknown
246-80-####,1965-unknown
246-81-####,1995-unknown
246-82-####,1965-unknown
246-83-####,1996-unknown
246-84-####,1966-unknown
246-85-####,1997-unknown
246-86-####,1967-unknown
246-87-####,1998-unknown
246-88-####,1967-unknown
246-89-####,1999-unknown
246-90-####,1968-unknown
246-91-####,1999-2000
246-92-####,1969-unknown
246-93-####,2000-unknown
246-94-####,1970-unknown
246-95-####,2001-unknown
246-96-####,1970-unknown
246-97-####,2002-unknown
246-98-####,1971-unknown
246-99-####,2002-unknown
681-01-####,2002-unknown
681-03-####,2003-2004
681-05-####,2004-unknown
681-07-####,2004-2005
681-09-####,2005-2006
681-10-####,2006-unknown
681-12-####,2006-2007
681-14-####,2007-2008
681-16-####,2008-unknown
681-18-####,2008-2009
681-20-####,2009-2010
681-22-####,2010-unknown
681-24-####,2010-2011
682-01-####,2003-unknown
682-03-####,2003-2004
682-05-####,2004-2005
682-07-####,2005-unknown
682-09-####,2005-2006
682-10-####,2006-unknown
682-12-####,2006-2007
682-14-####,2007-2008
682-16-####,2008-unknown
682-18-####,2008-2009
682-20-####,2009-2010
682-22-####,2010-unknown
682-24-####,2010-2011
683-01-####,2003-unknown
683-03-####,2003-2004
683-05-####,2004-2005
683-07-####,2005-unknown
683-09-####,2005-2006
683-10-####,2006-2007
683-12-####,2007-unknown
683-14-####,2007-2008
683-16-####,2008-2009
683-18-####,2009-unknown
683-20-####,2009-2010
683-22-####,2010-2011
683-24-####,2011-unknown
684-01-####,2003-unknown
684-03-####,2003-2004
684-05-####,2004-2005
684-07-####,2005-unknown
684-09-####,2005-2006
684-10-####,2006-2007
684-12-####,2007-unknown
684-14-####,2007-2008
684-16-####,2008-2009
684-18-####,2009-unknown
684-20-####,2009-2010
684-22-####,2010-2011
684-24-####,2011-unknown
685-01-####,2003-unknown
685-03-####,2003-2004
685-05-####,2004-2005
685-07-####,2005-unknown
685-09-####,2005-2006
685-10-####,2006-2007
685-12-####,2007-unknown
685-14-####,2007-2008
685-16-####,2008-2009
685-18-####,2009-unknown
685-20-####,2009-2010
685-22-####,2010-2011
685-24-####,2011-unknown
686-01-####,2003-unknown
686-03-####,2003-2004
686-05-####,2004-2005
686-07-####,2005-unknown
686-09-####,2005-2006
686-10-####,2006-2007
686-12-####,2007-unknown
686-14-####,2007-2008
686-16-####,2008-2009
686-18-####,2009-unknown
686-20-####,2009-2010
686-22-####,2010-2011
686-24-####,2011-unknown
687-01-####,2003-unknown
687-03-####,2003-2004
687-05-####,2004-2005
687-07-####,2005-unknown
687-09-####,2005-2006
687-10-####,2006-2007
687-12-####,2007-2008
687-14-####,2008-unknown
687-16-####,2008-2009
687-18-####,2009-unknown
687-20-####,2009-2010
687-22-####,2010-2011
687-24-####,2011-unknown
688-01-####,2003-2004
688-03-####,2004-unknown
688-05-####,2004-2005
688-07-####,2005-2006
688-09-####,2006-unknown
688-10-####,2006-2007
688-12-####,2007-2008
688-14-####,2008-unknown
688-16-####,2008-2009
688-18-####,2009-2010
688-20-####,2010-unknown
688-22-####,2010-2011
688-24-####,2011-unknown
689-01-####,2003-2004
689-03-####,2004-unknown
689-05-####,2004-2005
689-07-####,2005-2006
689-09-####,2006-unknown
689-10-####,2006-2007
689-12-####,2007-2008
689-14-####,2008-unknown
689-16-####,2008-2009
