SSN Prefix,Years Issued
436-87-####,1993-unknown
436-88-####,1968-unknown
436-89-####,1994-unknown
436-90-####,1969-unknown
436-91-####,1995-unknown
436-92-####,1969-unknown
436-93-####,1996-unknown
436-94-####,1970-unknown
436-95-####,1997-1998
436-96-####,1970-unknown
436-97-####,1998-unknown
436-98-####,1971-unknown
436-99-####,1999-unknown
437-01-####,1936-1950
437-02-####,1971-unknown
437-03-####,1936-1950
437-04-####,1972-unknown
437-05-####,1936-1950
437-06-####,1972-unknown
437-07-####,1936-1950
437-08-####,1973-unknown
437-09-####,1936-1950
437-10-####,1936-1950
437-11-####,1973-unknown
437-12-####,1936-1950
437-13-####,1973-unknown
437-14-####,1936-1950
437-15-####,1974-unknown
437-16-####,1936-1950
437-17-####,1974-unknown
437-18-####,1936-1950
437-19-####,1974-unknown
437-20-####,1936-1950
437-21-####,1975-unknown
437-22-####,1936-1950
437-23-####,1975-unknown
437-24-####,1936-1950
437-25-####,1976-unknown
437-26-####,1936-1950
437-27-####,1976-unknown
437-28-####,1936-1950
437-29-####,1976-unknown
437-30-####,1936-1950
437-31-####,1977-unknown
437-32-####,1936-1950
437-33-####,1978-unknown
437-34-####,1936-1950
437-35-####,1978-unknown
437-36-####,1936-1950
437-37-####,1979-unknown
437-38-####,1936-1950
437-39-####,1980-unknown
437-40-####,1936-1950
437-41-####,1980-unknown
437-42-####,1936-1950
437-43-####,1981-unknown
437-44-####,1936-1950
437-45-####,1982-unknown
437-46-####,1936-1950
437-47-####,1982-unknown
437-48-####,1951-1952
437-49-####,1983-unknown
437-50-####,1953-unknown
437-51-####,1983-unknown
437-52-####,1954-unknown
437-53-####,1984-unknown
437-54-####,1955-unknown
437-55-####,1984-unknown
437-56-####,1956-unknown
437-57-####,1985-unknown
437-58-####,1957-unknown
437-59-####,1986-unknown
437-60-####,1958-1959
437-61-####,1986-unknown
437-62-####,1960-unknown
437-63-####,1987-unknown
437-64-####,1961-unknown
437-65-####,1987-unknown
437-66-####,1962-unknown
437-67-####,1987-unknown
437-68-####,1963-unknown
437-69-####,1988-unknown
437-70-####,1963-unknown
437-71-####,1988-unknown
437-72-####,1963-unknown
437-73-####,1989-1992
437-74-####,1964-unknown
437-75-####,1989-1992
437-76-####,1965-unknown
437-77-####,1989-1992
437-78-####,1965-unknown
437-79-####,1989-1992
437-80-####,1966-unknown
437-81-####,1989-1992
437-82-####,1966-unknown
437-83-####,1989-1992
437-84-####,1967-unknown
437-85-####,1993-unknown
437-86-####,1968-unknown
437-87-####,1993-unknown
437-88-####,1968-unknown
437-89-####,1994-unknown
437-90-####,1969-unknown
437-91-####,1995-unknown
437-92-####,1969-unknown
437-93-####,1996-unknown
437-94-####,1970-unknown
437-95-####,1997-1998
437-96-####,1970-unknown
437-97-####,1998-unknown
437-98-####,1971-unknown
437-99-####,1999-unknown
438-01-####,1936-1950
438-02-####,1971-unknown
438-03-####,1936-1950
438-04-####,1972-unknown
438-05-####,1936-1950
438-06-####,1972-unknown
438-07-####,1936-1950
438-08-####,1973-unknown
438-09-####,1936-1950
438-10-####,1936-1950
438-11-####,1973-unknown
438-12-####,1936-1950
438-13-####,1973-unknown
438-14-####,1936-1950
438-15-####,1974-unknown
438-16-####,1936-1950
438-17-####,1974-unknown
438-18-####,1936-1950
438-19-####,1974-unknown
438-20-####,1936-1950
438-21-####,1975-unknown
438-22-####,1936-1950
438-23-####,1975-unknown
438-24-####,1936-1950
438-25-####,1976-unknown
438-26-####,1936-1950
438-27-####,1976-unknown
438-28-####,1936-1950
438-29-####,1977-unknown
438-30-####,1936-1950
438-31-####,1977-unknown
438-32-####,1936-1950
438-33-####,1978-unknown
438-34-####,1936-1950
438-35-####,1979-unknown
438-36-####,1936-1950
438-37-####,1979-unknown
438-38-####,1936-1950
438-39-####,1980-unknown
438-40-####,1936-1950
438-41-####,1980-unknown
438-42-####,1936-1950
438-43-####,1981-unknown
438-44-####,1936-1950
438-45-####,1982-unknown
438-46-####,1951-unknown
438-47-####,1983-unknown
438-48-####,1952-unknown
438-49-####,1983-unknown
438-50-####,1953-unknown
438-51-####,1983-unknown
438-52-####,1954-unknown
438-53-####,1984-unknown
438-54-####,1955-unknown
438-55-####,1985-unknown
438-56-####,1956-unknown
438-57-####,1985-unknown
438-58-####,1957-unknown
438-59-####,1986-unknown
438-60-####,1959-unknown
