SSN Prefix,Years Issued
524-80-####,1968-unknown
524-81-####,1989-1992
524-82-####,1969-unknown
524-83-####,1989-1992
524-84-####,1969-unknown
524-85-####,1989-1992
524-86-####,1970-unknown
524-87-####,1993-unknown
524-88-####,1971-unknown
524-89-####,1993-unknown
524-90-####,1971-unknown
524-91-####,1994-unknown
524-92-####,1972-unknown
524-93-####,1994-unknown
524-94-####,1972-unknown
524-95-####,1995-unknown
524-96-####,1973-unknown
524-97-####,1995-unknown
524-98-####,1973-unknown
524-99-####,1996-unknown
650-01-####,1996-unknown
650-03-####,1997-unknown
650-05-####,1997-unknown
650-07-####,1998-unknown
650-09-####,1998-1999
650-10-####,1999-unknown
650-12-####,1999-unknown
650-14-####,2000-unknown
650-16-####,2000-unknown
650-18-####,2001-unknown
650-20-####,2001-unknown
650-22-####,2002-unknown
650-24-####,2002-unknown
650-26-####,2003-unknown
650-28-####,2003-unknown
650-30-####,2003-2004
650-32-####,2004-unknown
650-34-####,2004-2005
650-36-####,2005-unknown
650-38-####,2005-2006
650-40-####,2006-unknown
650-42-####,2006-2007
650-44-####,2007-unknown
650-46-####,2007-unknown
650-48-####,2007-2008
650-50-####,2008-unknown
650-52-####,2008-2009
650-54-####,2009-unknown
650-56-####,2009-2010
650-58-####,2010-unknown
650-60-####,2010-2011
650-62-####,2011-unknown
651-01-####,1996-unknown
651-03-####,1997-unknown
651-05-####,1997-unknown
651-07-####,1998-unknown
651-09-####,1998-1999
651-10-####,1999-unknown
651-12-####,1999-2000
651-14-####,2000-unknown
651-16-####,2000-2001
651-18-####,2001-unknown
651-20-####,2001-unknown
651-22-####,2002-unknown
651-24-####,2002-2003
651-26-####,2003-unknown
651-28-####,2003-unknown
651-30-####,2003-2004
651-32-####,2004-unknown
651-34-####,2004-2005
651-36-####,2005-unknown
651-38-####,2005-2006
651-40-####,2006-unknown
651-42-####,2006-2007
651-44-####,2007-unknown
651-46-####,2007-2008
651-48-####,2008-unknown
651-50-####,2008-unknown
651-52-####,2008-2009
651-54-####,2009-unknown
651-56-####,2009-2010
651-58-####,2010-unknown
651-60-####,2010-2011
651-62-####,2011-unknown
652-01-####,1996-unknown
652-03-####,1997-unknown
652-05-####,1997-unknown
652-07-####,1998-unknown
652-09-####,1998-1999
652-10-####,1999-unknown
652-12-####,2000-unknown
652-14-####,2000-unknown
652-16-####,2000-2001
652-18-####,2001-unknown
652-20-####,2001-2002
652-22-####,2002-unknown
652-24-####,2002-2003
652-26-####,2003-unknown
652-28-####,2003-2004
652-30-####,2004-unknown
652-32-####,2004-2005
652-34-####,2005-unknown
652-36-####,2005-unknown
652-38-####,2005-2006
652-40-####,2006-unknown
652-42-####,2006-2007
652-44-####,2007-unknown
652-46-####,2007-2008
652-48-####,2008-unknown
652-50-####,2008-2009
652-52-####,2009-unknown
652-54-####,2009-unknown
652-56-####,2009-2010
652-58-####,2010-unknown
652-60-####,2010-2011
