SSN Prefix,Years Issued
021-94-####,2011-unknown
022-01-####,1936-1950
022-03-####,1936-1950
022-05-####,1936-1950
022-07-####,1936-1950
022-09-####,1936-1950
022-10-####,1936-1950
022-12-####,1936-1950
022-14-####,1936-1950
022-16-####,1936-1950
022-18-####,1936-1950
022-20-####,1936-1950
022-22-####,1936-1950
022-24-####,1936-1950
022-26-####,1951-1952
022-28-####,1953-1954
022-30-####,1955-1958
022-32-####,1959-1960
022-34-####,1961-1962
022-36-####,1963-unknown
022-38-####,1963-1964
022-40-####,1965-1966
022-42-####,1967-unknown
022-44-####,1968-1969
022-46-####,1970-unknown
022-48-####,1971-1972
022-50-####,1973-unknown
022-52-####,1974-1975
022-54-####,1976-unknown
022-56-####,1977-unknown
022-58-####,1978-1979
022-60-####,1980-unknown
022-62-####,1981-1982
022-64-####,1983-1984
022-66-####,1985-1986
022-68-####,1987-unknown
022-70-####,1988-unknown
022-72-####,1989-1992
022-74-####,1992-unknown
022-76-####,1992-1995
022-78-####,1995-unknown
022-80-####,1996-1998
022-82-####,1999-unknown
022-84-####,2001-unknown
022-86-####,2002-2005
022-88-####,2005-2007
022-90-####,2007-2009
022-92-####,2009-2011
023-01-####,1936-1950
023-03-####,1936-1950
023-05-####,1936-1950
023-07-####,1936-1950
023-09-####,1936-1950
023-10-####,1936-1950
023-12-####,1936-1950
023-14-####,1936-1950
023-16-####,1936-1950
023-18-####,1936-1950
023-20-####,1936-1950
023-22-####,1936-1950
023-24-####,1936-1950
023-26-####,1951-1952
023-28-####,1953-1955
023-30-####,1956-1958
023-32-####,1959-1960
023-34-####,1961-1962
023-36-####,1963-unknown
023-38-####,1964-unknown
023-40-####,1965-1966
023-42-####,1967-1968
023-44-####,1969-unknown
023-46-####,1970-unknown
023-48-####,1971-1972
023-50-####,1973-unknown
023-52-####,1974-1975
023-54-####,1976-unknown
023-56-####,1977-unknown
023-58-####,1978-1979
023-60-####,1980-1981
023-62-####,1982-1983
023-64-####,1984-1985
023-66-####,1986-unknown
023-68-####,1987-unknown
023-70-####,1988-unknown
023-72-####,1989-1992
023-74-####,1992-unknown
023-76-####,1992-1995
023-78-####,1995-unknown
023-80-####,1997-1998
023-82-####,1999-unknown
023-84-####,2001-2003
023-86-####,2003-2005
023-88-####,2005-2007
023-90-####,2007-2009
023-92-####,2009-2011
024-01-####,1936-1950
024-03-####,1936-1950
024-05-####,1936-1950
024-07-####,1936-1950
024-09-####,1936-1950
024-10-####,1936-1950
024-12-####,1936-1950
024-14-####,1936-1950
024-16-####,1936-1950
024-18-####,1936-1950
024-20-####,1936-1950
024-22-####,1936-1950
024-24-####,1936-1950
024-26-####,1951-1952
024-28-####,1953-1955
024-30-####,1956-1958
024-32-####,1959-1960
024-34-####,1961-1962
024-36-####,1963-unknown
024-38-####,1964-1965
024-40-####,1966-unknown
024-42-####,1967-1968
024-44-####,1969-unknown
024-46-####,1970-unknown
024-48-####,1971-1972
024-50-####,1973-unknown
024-52-####,1974-1975
024-54-####,1976-unknown
024-56-####,1977-unknown
024-58-####,1978-1979
024-60-####,1980-1981
024-62-####,1982-1983
024-64-####,1984-1985
024-66-####,1986-unknown
024-68-####,1987-unknown
024-70-####,1988-unknown
024-72-####,1989-1992
024-74-####,1992-unknown
024-76-####,1992-1995
024-78-####,1995-unknown
024-80-####,1997-1998
024-82-####,1999-unknown
024-84-####,2001-2003
024-86-####,2003-2005
024-88-####,2005-2007
024-90-####,2007-2009
024-92-####,2009-2011
025-01-####,1936-1950
025-03-####,1936-1950
025-05-####,1936-1950
025-07-####,1936-1950
025-09-####,1936-1950
025-10-####,1936-1950
025-12-####,1936-1950
025-14-####,1936-1950
025-16-####,1936-1950
025-18-####,1936-1950
025-20-####,1936-1950
025-22-####,1936-1950
025-24-####,1936-1950
025-26-####,1951-1952
025-28-####,1953-1955
025-30-####,1956-1958
025-32-####,1959-1960
025-34-####,1961-1962
025-36-####,1963-unknown
025-38-####,1964-1965
025-40-####,1966-unknown
025-42-####,1967-1968
025-44-####,1969-unknown
025-46-####,1970-unknown
025-48-####,1971-1972
025-50-####,1973-unknown
025-52-####,1974-1975
025-54-####,1976-unknown
025-56-####,1977-unknown
025-58-####,1978-1979
025-60-####,1980-1981
025-62-####,1982-1983
025-64-####,1984-1985
025-66-####,1986-unknown
025-68-####,1987-unknown
025-70-####,1988-unknown
025-72-####,1989-1992
025-74-####,1992-unknown
025-76-####,1992-1995
025-78-####,1995-unknown
025-80-####,1997-1998
025-82-####,1999-unknown
025-84-####,2001-unknown
025-86-####,2003-2005
025-88-####,2005-2007
025-90-####,2007-2009
025-92-####,2009-2011
026-01-####,1936-1950
026-03-####,1936-1950
026-05-####,1936-1950
026-07-####,1936-1950
026-09-####,1936-1950
