SSN Prefix,Years Issued
180-22-####,1936-1950
180-24-####,1936-1950
180-26-####,1951-unknown
180-28-####,1952-1953
180-30-####,1954-1955
180-32-####,1956-1958
180-34-####,1959-1961
180-36-####,1962-unknown
180-38-####,1963-1964
180-40-####,1965-unknown
180-42-####,1966-1967
180-44-####,1968-1969
180-46-####,1970-unknown
180-48-####,1971-1972
180-50-####,1973-unknown
180-52-####,1974-unknown
180-54-####,1975-unknown
180-56-####,1976-unknown
180-58-####,1977-1979
180-60-####,1980-1981
180-62-####,1982-1983
180-64-####,1984-1985
180-66-####,1986-unknown
180-68-####,1987-1988
180-70-####,1989-1992
180-72-####,1989-1992
180-74-####,1993-1995
180-76-####,1996-1998
180-78-####,1998-unknown
180-80-####,2001-2004
180-82-####,2004-2007
180-84-####,2007-2010
180-86-####,2010-2011
181-01-####,1936-1950
181-03-####,1936-1950
181-05-####,1936-1950
181-07-####,1936-1950
181-09-####,1936-1950
181-10-####,1936-1950
181-12-####,1936-1950
181-14-####,1936-1950
181-16-####,1936-1950
181-18-####,1936-1950
181-20-####,1936-1950
181-22-####,1936-1950
181-24-####,1936-1950
181-26-####,1936-1950
181-28-####,1951-1953
181-30-####,1954-1955
181-32-####,1956-1958
181-34-####,1959-1961
181-36-####,1962-unknown
181-38-####,1963-1964
181-40-####,1965-1966
181-42-####,1967-unknown
181-44-####,1968-1969
181-46-####,1970-1971
181-48-####,1972-unknown
181-50-####,1973-unknown
181-52-####,1974-unknown
181-54-####,1975-unknown
181-56-####,1976-unknown
181-58-####,1977-1979
181-60-####,1980-1981
181-62-####,1982-1983
181-64-####,1984-1985
181-66-####,1986-unknown
181-68-####,1987-1988
181-70-####,1989-1992
181-72-####,1989-1992
181-74-####,1993-unknown
181-76-####,1996-1998
181-78-####,1998-unknown
181-80-####,2001-2004
181-82-####,2004-2007
181-84-####,2007-2010
181-86-####,2010-2011
182-01-####,1936-1950
182-03-####,1936-1950
182-05-####,1936-1950
182-07-####,1936-1950
182-09-####,1936-1950
182-10-####,1936-1950
182-12-####,1936-1950
182-14-####,1936-1950
182-16-####,1936-1950
182-18-####,1936-1950
182-20-####,1936-1950
182-22-####,1936-1950
182-24-####,1936-1950
182-26-####,1936-1950
182-28-####,1951-1953
182-30-####,1954-1955
182-32-####,1956-1958
182-34-####,1959-1961
182-36-####,1962-unknown
182-38-####,1963-1964
182-40-####,1965-1966
182-42-####,1967-unknown
182-44-####,1968-1969
182-46-####,1970-1971
182-48-####,1972-unknown
182-50-####,1973-unknown
182-52-####,1974-unknown
182-54-####,1975-unknown
182-56-####,1976-unknown
182-58-####,1977-1979
182-60-####,1980-1981
182-62-####,1982-1983
182-64-####,1984-1985
182-66-####,1986-unknown
182-68-####,1987-1988
182-70-####,1989-1992
182-72-####,1989-1992
182-74-####,1993-unknown
182-76-####,1996-1998
182-78-####,1999-unknown
182-80-####,2001-2004
182-82-####,2004-2007
182-84-####,2007-2010
182-86-####,2010-2011
183-01-####,1936-1950
183-03-####,1936-1950
183-05-####,1936-1950
183-07-####,1936-1950
183-09-####,1936-1950
183-10-####,1936-1950
183-12-####,1936-1950
183-14-####,1936-1950
183-16-####,1936-1950
183-18-####,1936-1950
183-20-####,1936-1950
183-22-####,1936-1950
183-24-####,1936-1950
183-26-####,1951-unknown
183-28-####,1952-1953
183-30-####,1954-1956
183-32-####,1957-1959
183-34-####,1960-1961
183-36-####,1962-unknown
183-38-####,1963-1964
183-40-####,1965-unknown
183-42-####,1966-1967
183-44-####,1968-1969
183-46-####,1970-1971
183-48-####,1972-unknown
183-50-####,1973-unknown
183-52-####,1974-unknown
183-54-####,1975-unknown
183-56-####,1976-unknown
183-58-####,1977-1979
183-60-####,1980-1981
183-62-####,1982-1983
183-64-####,1984-1985
183-66-####,1986-unknown
183-68-####,1987-1988
183-70-####,1989-1992
183-72-####,1989-1992
183-74-####,1993-unknown
183-76-####,1996-1998
183-78-####,1999-unknown
183-80-####,2001-2004
183-82-####,2004-2007
183-84-####,2007-2010
183-86-####,2010-2011
184-01-####,1936-1950
184-03-####,1936-1950
184-05-####,1936-1950
184-07-####,1936-1950
184-09-####,1936-1950
184-10-####,1936-1950
184-12-####,1936-1950
184-14-####,1936-1950
184-16-####,1936-1950
184-18-####,1936-1950
184-20-####,1936-1950
184-22-####,1936-1950
184-24-####,1936-1950
184-26-####,1951-unknown
184-28-####,1952-1953
184-30-####,1954-1956
184-32-####,1957-1958
184-34-####,1959-1961
184-36-####,1962-unknown
184-38-####,1963-1964
184-40-####,1965-1966
184-42-####,1967-unknown
184-44-####,1968-1969
184-46-####,1970-1971
184-48-####,1972-unknown
184-50-####,1973-unknown
184-52-####,1974-unknown
184-54-####,1975-unknown
184-56-####,1976-unknown
184-58-####,1977-1979
184-60-####,1980-1981
184-62-####,1982-1983
184-64-####,1984-1985
184-66-####,1986-unknown
184-68-####,1987-1988
184-70-####,1989-1992
184-72-####,1989-1992
184-74-####,1993-unknown
184-76-####,1996-1998
184-78-####,1999-unknown
