SSN Prefix,Years Issued
255-83-####,1989-1992
255-84-####,1966-unknown
255-85-####,1993-unknown
255-86-####,1966-unknown
255-87-####,1993-unknown
255-88-####,1966-1967
255-89-####,1994-unknown
255-90-####,1968-unknown
255-91-####,1994-unknown
255-92-####,1968-unknown
255-93-####,1995-unknown
255-94-####,1969-unknown
255-95-####,1996-unknown
255-96-####,1970-unknown
255-97-####,1996-unknown
255-98-####,1971-unknown
255-99-####,1997-unknown
256-01-####,1936-1950
256-02-####,1971-unknown
256-03-####,1936-1950
256-04-####,1972-unknown
256-05-####,1936-1950
256-06-####,1973-unknown
256-07-####,1936-1950
256-08-####,1973-unknown
256-09-####,1936-1950
256-10-####,1936-1950
256-11-####,1973-unknown
256-12-####,1936-1950
256-13-####,1973-unknown
256-14-####,1936-1950
256-15-####,1973-unknown
256-16-####,1936-1950
256-17-####,1974-unknown
256-18-####,1936-1950
256-19-####,1974-unknown
256-20-####,1936-1950
256-21-####,1975-unknown
256-22-####,1936-1950
256-23-####,1975-unknown
256-24-####,1936-1950
256-25-####,1976-unknown
256-26-####,1936-1950
256-27-####,1976-unknown
256-28-####,1936-1950
256-29-####,1977-unknown
256-30-####,1936-1950
256-31-####,1978-unknown
256-32-####,1936-1950
256-33-####,1979-unknown
256-34-####,1936-1950
256-35-####,1980-unknown
256-36-####,1936-1950
256-37-####,1981-unknown
256-38-####,1936-1950
256-39-####,1981-unknown
256-40-####,1936-1950
256-41-####,1982-unknown
256-42-####,1936-1950
256-43-####,1983-unknown
256-44-####,1936-1950
256-45-####,1983-unknown
256-46-####,1936-1950
256-47-####,1984-unknown
256-48-####,1936-1950
256-49-####,1985-unknown
256-50-####,1936-1950
256-51-####,1985-unknown
256-52-####,1951-1952
256-53-####,1986-unknown
256-54-####,1953-unknown
256-55-####,1987-unknown
256-56-####,1954-unknown
256-57-####,1987-unknown
256-58-####,1955-unknown
256-59-####,1987-unknown
256-60-####,1956-unknown
256-61-####,1987-unknown
256-62-####,1957-unknown
256-63-####,1988-unknown
256-64-####,1958-unknown
256-65-####,1988-unknown
256-66-####,1959-unknown
256-67-####,1988-unknown
